796381,1,2020-02-26,Vente,10000,5358,RUE,0600,DES ORMES,77515,FAREMOUTIERS,77,176,A,557,,0,3.0,Dépendance,0,0,S,38
796382,1,2020-02-26,Vente,210000,25,RUE,0260,DU CORDON BLEU,77515,POMMEUSE,77,371,C,1977,,0,1.0,Maison,64,3,S,502
796383,1,2020-02-25,Vente,192000,2,RLE,0160,DE COURTESOUPE,77515,FAREMOUTIERS,77,176,A,754,,0,1.0,Maison,120,4,S,40
796384,1,2020-02-26,Vente,20000,5359,RUE,0600,DES ORMES,77515,FAREMOUTIERS,77,176,A,1055,,0,3.0,Dépendance,0,0,S,67
796385,1,2020-09-03,Vente,133500,30,RUE,0285,DU GENERAL DE GAULLE,77860,SAINT-GERMAIN-SUR-MORIN,77,413,AD,183,87.0,2,2.0,Appartement,41,1,,
796386,1,2020-09-03,Vente,133500,30,RUE,0285,DU GENERAL DE GAULLE,77860,SAINT-GERMAIN-SUR-MORIN,77,413,AD,183,14.0,1,3.0,Dépendance,0,0,,
796387,1,2020-02-26,Vente,240000,7,RUE,0441,DE PARIS,77138,LUZANCY,77,265,ZD,124,,0,1.0,Maison,99,5,S,500
796388,1,2020-02-26,Vente,240000,7,RUE,0441,DE PARIS,77138,LUZANCY,77,265,ZD,124,,0,1.0,Maison,99,5,J,915
796389,1,2020-04-03,Vente,130000,4,RUE,0320,GAMBETTA,77730,SAACY-SUR-MARNE,77,397,H,891,,0,1.0,Maison,65,5,S,82
796390,1,2020-06-03,Vente,236000,2,RUE,0690,HUBERT MONMARCHE,77840,CROUY-SUR-OURCQ,77,148,AI,385,,0,1.0,Maison,110,4,S,705
796391,1,2020-03-17,Vente,135000,20,RUE,0880,SCHMITT RATTE,77120,COULOMMIERS,77,131,AW,212,66.0,1,2.0,Appartement,42,2,,
796392,1,2020-03-17,Vente,135000,20,RUE,0880,SCHMITT RATTE,77120,COULOMMIERS,77,131,AW,212,16.0,1,3.0,Dépendance,0,0,,
796393,1,2020-04-03,Vente,110000,41,RUE,0094,BERTRAND FLORNOY,77120,COULOMMIERS,77,131,AT,79,5.0,2,2.0,Appartement,51,1,,
796394,1,2020-04-03,Vente,194000,3,AV,0340,DU GEN LECLERC,77580,VILLIERS-SUR-MORIN,77,521,AD,36,,0,1.0,Maison,40,2,S,37
796395,1,2020-09-03,Vente,280000,155,RUE,0090,DU HUIT MAI 1945,77260,REUIL-EN-BRIE,77,388,E,673,,0,1.0,Maison,250,10,S,500
796396,1,2020-09-03,Vente,280000,155,RUE,0090,DU HUIT MAI 1945,77260,REUIL-EN-BRIE,77,388,E,673,,0,1.0,Maison,250,10,AG,896
796397,1,2020-02-03,Vente,182000,3,RUE,0040,DU BAC,77730,NANTEUIL-SUR-MARNE,77,331,B,806,,0,1.0,Maison,150,6,S,208
796398,1,2020-02-27,Vente,235000,25,RUE,0154,DU HAUT DE GENEVE,77260,USSY-SUR-MARNE,77,478,D,116,,0,1.0,Maison,157,7,S,500
796399,1,2020-02-27,Vente,235000,25,RUE,0154,DU HAUT DE GENEVE,77260,USSY-SUR-MARNE,77,478,D,116,,0,1.0,Maison,157,7,J,450
796400,1,2020-10-03,Vente,269000,4,SQ,0440,LEONARD DE VINCI,77610,FONTENAY-TRESIGNY,77,192,ZI,114,,0,1.0,Maison,89,5,S,359
796401,1,2020-05-03,Vente,179000,49,RUE,0060,DES BROSSES,77169,BOISSY-LE-CHATEL,77,42,AD,72,,0,1.0,Maison,70,3,S,320
796402,1,2020-06-03,Vente,220000,22,IMP,0361,DES GRANDES PAROISSES,77120,COULOMMIERS,77,131,AN,310,,0,1.0,Maison,100,5,S,641
796403,1,2020-06-03,Vente,220000,5683,IMP,0361,DES GRANDES PAROISSES,77120,COULOMMIERS,77,131,AN,322,,0,4.0,Local industriel. commercial ou assimilé,0,0,S,2115
796404,1,2020-05-03,Vente,202000,14,RUE,0083,DE MONTMOGIS,77320,ST REMY DE LA VANNE,77,432,AE,132,,0,1.0,Maison,160,4,AG,442
796405,1,2020-05-03,Vente,202000,14,RUE,0083,DE MONTMOGIS,77320,ST REMY DE LA VANNE,77,432,AE,132,,0,1.0,Maison,160,4,S,352
796406,1,2020-05-03,Vente,132000,4,RUE,0080,GALLIE,77320,CHOISY-EN-BRIE,77,116,AD,335,,0,1.0,Maison,66,4,S,50
796407,1,2020-06-03,Vente,130000,35,RUE,0320,DE L EGLISE,77169,BOISSY-LE-CHATEL,77,42,AM,79,,0,1.0,Maison,110,4,S,55
796408,1,2020-06-03,Vente,130000,5566,RUE,0400,DU GAIN DU BOIS,77169,BOISSY-LE-CHATEL,77,42,AM,264,,0,3.0,Dépendance,0,0,S,50
796409,1,2020-03-16,Vente,302000,44,RUE,0218,DES ORMES,77610,HOUSSAYE-EN-BRIE (LA),77,229,C,805,,0,1.0,Maison,105,5,S,492
796410,1,2020-03-13,Vente,176000,14,RUE,0205,DES SABLES,77540,LUMIGNY NESLES ORMEAUX,77,264,A,201,,0,1.0,Maison,88,5,T,2983
796411,1,2020-03-13,Vente,176000,14,RUE,0205,DES SABLES,77540,LUMIGNY NESLES ORMEAUX,77,264,A,201,,0,1.0,Maison,88,5,S,500
796412,1,2020-03-13,Vente,176000,14,RUE,0205,DES SABLES,77540,LUMIGNY NESLES ORMEAUX,77,264,A,201,,0,1.0,Maison,12,1,S,500
796413,1,2020-03-13,Vente,176000,14,RUE,0205,DES SABLES,77540,LUMIGNY NESLES ORMEAUX,77,264,A,201,,0,1.0,Maison,12,1,T,2983
796414,1,2020-12-03,Vente,200000,3,IMP,0714,SAINT ANTOINE,77540,ROZAY-EN-BRIE,77,393,AB,326,,0,1.0,Maison,76,3,S,315
796415,1,2020-12-03,Vente,200000,1,IMP,0714,SAINT ANTOINE,77540,ROZAY-EN-BRIE,77,393,AB,327,,0,3.0,Dépendance,0,0,S,84
796416,1,2020-12-03,Vente,245000,38,RUE,0850,VERLAINE,77540,ROZAY-EN-BRIE,77,393,AC,276,,0,1.0,Maison,74,3,S,497
796417,1,2020-10-03,Vente,295000,7,RUE,0038,DE L EGLISE,77540,PLESSIS-FEU-AUSSOUS (LE),77,365,A,901,,0,1.0,Maison,149,3,S,461
796418,1,2020-02-20,Vente,190000,72,RUE,0240,DE COULOMMES,77860,QUINCY-VOISINS,77,382,AI,524,,0,1.0,Maison,125,6,S,367
796419,1,2020-02-20,Vente,190000,72,RUE,0240,DE COULOMMES,77860,QUINCY-VOISINS,77,382,AI,524,,0,1.0,Maison,45,2,S,367
796420,1,2020-02-24,Vente,173000,6,RTE,0038,DE COULOMMIERS,77320,CHOISY-EN-BRIE,77,116,AD,435,,0,1.0,Maison,104,5,S,577
796421,1,2020-04-03,Vente,140000,58,GR,0070,GRANDE RUE,77163,DAMMARTIN-SUR-TIGEAUX,77,154,A,791,,0,1.0,Maison,68,3,S,39
796422,1,2020-02-26,Vente,72000,35,GR,0115,GRANDE RUE,77141,VAUDOY-EN-BRIE,77,486,C,1314,,0,1.0,Maison,56,2,S,169
796423,1,2020-03-03,Vente,91000,5,RUE,0620,DU PETIT PALAIS,77640,JOUARRE,77,238,AE,192,,0,1.0,Maison,90,2,S,53
796424,1,2020-04-03,Vente,150000,7,RUE,0720,ST LOUIS,77510,REBAIS,77,385,AC,422,,0,1.0,Maison,114,6,S,472
796425,1,2020-02-03,Vente,64000,9,RUE,0560,DE PARIS,77320,FERTE-GAUCHER (LA),77,182,E,37,12.0,1,2.0,Appartement,35,2,,
796426,1,2020-10-03,Vente,120000,29,RUE,0520,DES PELLETIERS,77260,LA FERTE SOUS JOUARRE,77,183,AK,51,15.0,2,2.0,Appartement,62,3,,
796427,1,2020-02-27,Vente,185000,8,RUE,0220,DES CHAMPS FORTS,77450,MONTRY,77,315,A,1578,,0,1.0,Maison,72,3,S,401
796428,1,2020-02-27,Vente,185000,8,RUE,0220,DES CHAMPS FORTS,77450,MONTRY,77,315,A,1578,,0,1.0,Maison,13,1,S,401
796429,1,2020-02-28,Vente,288000,3,RUE,0020,DE LA BAUDETTE,77515,SAINT-AUGUSTIN,77,400,ZY,124,,0,1.0,Maison,50,3,S,120
796430,1,2020-02-28,Vente,129700,1,PL,1149,DE LA VALLEE,77515,POMMEUSE,77,371,C,363,,0,1.0,Maison,50,3,S,50
796431,1,2020-02-28,Vente,245000,85,RUE,0350,PAUL NICLAUSSE,77515,SAINT-AUGUSTIN,77,400,ZE,447,,0,1.0,Maison,85,4,AG,998
796432,1,2020-02-28,Vente,245000,85,RUE,0350,PAUL NICLAUSSE,77515,SAINT-AUGUSTIN,77,400,ZE,447,,0,1.0,Maison,85,4,S,24
796433,1,2020-02-03,Vente,220000,100,RUE,0240,DE MEAUX,77515,SAINT-AUGUSTIN,77,400,ZP,924,,0,1.0,Maison,114,3,S,477
796434,1,2020-03-16,Vente,20000,7,RUE,0365,GUY MOQUET,77120,COULOMMIERS,77,131,AT,242,303.0,1,3.0,Dépendance,0,0,,
796435,1,2020-03-16,Vente,20000,7,RUE,0365,GUY MOQUET,77120,COULOMMIERS,77,131,AT,242,204.0,1,3.0,Dépendance,0,0,,
796436,1,2020-03-16,Vente,255000,80,RUE,0540,MAILLOT,77120,COULOMMIERS,77,131,AC,311,,0,1.0,Maison,108,5,S,445
796437,1,2020-12-03,Vente,90000,22,RUE,0220,DU FAUBOURG,77260,LA FERTE SOUS JOUARRE,77,183,AP,207,26.0,1,2.0,Appartement,65,3,,
796438,1,2020-12-03,Vente,90000,22,RUE,0220,DU FAUBOURG,77260,LA FERTE SOUS JOUARRE,77,183,AP,207,36.0,1,3.0,Dépendance,0,0,,
796439,1,2020-03-16,Vente,280000,2,RTE,0310,DE LA VALLEE,77750,SAINT-OUEN-SUR-MORIN,77,429,A,339,,0,1.0,Maison,160,7,S,366
796440,1,2020-12-03,Vente,215000,21,RUE,0060,NOTRE DAME,77320,LESCHEROLLES,77,247,B,435,,0,1.0,Maison,181,6,S,701
796441,1,2020-03-25,Vente,213000,25,RUE,0522,DU PETIT CONDETZ,77260,LA FERTE SOUS JOUARRE,77,183,BD,293,,0,1.0,Maison,82,5,S,500
796442,1,2020-03-25,Vente,213000,25,RUE,0522,DU PETIT CONDETZ,77260,LA FERTE SOUS JOUARRE,77,183,BD,293,,0,1.0,Maison,82,5,AG,290
796443,1,2020-03-23,Vente,235000,15,CHE,0263,DES SABLONS,77750,SAINT-OUEN-SUR-MORIN,77,429,A,445,,0,1.0,Maison,128,4,S,500
796444,1,2020-03-23,Vente,235000,15,CHE,0263,DES SABLONS,77750,SAINT-OUEN-SUR-MORIN,77,429,A,445,,0,1.0,Maison,128,4,AG,768
796445,1,2020-03-23,Vente,137000,31,RUE,0200,ROGER SIMON,77260,REUIL-EN-BRIE,77,388,C,205,,0,1.0,Maison,58,3,S,90
796446,1,2020-03-17,Vente,225000,7,RUE,0160,DE LA MOUSSELLE,77730,CITRY,77,117,F,573,,0,1.0,Maison,155,6,S,541
796447,1,2020-09-03,Vente,135000,13,RUE,0540,DE VERDUN,77730,SAACY-SUR-MARNE,77,397,H,1572,,0,1.0,Maison,73,3,S,193
796448,1,2020-01-23,Vente,145000,40,RUE,0480,DU MONTIER,77440,CONGIS-SUR-THEROUANNE,77,126,C,2270,1.0,3,2.0,Appartement,79,3,,
796449,1,2020-03-18,Vente,115000,40,RUE,0480,DU MONTIER,77440,CONGIS-SUR-THEROUANNE,77,126,C,2270,3.0,1,2.0,Appartement,61,3,,
796450,1,2020-03-18,Vente,175000,1,VAL,0180,DE L EGLISE,77139,ETREPILLY,77,173,B,259,,0,1.0,Maison,88,4,S,73
796451,1,2020-03-20,Vente,233000,35,RUE,0180,DE LA MAIRIE,77660,CHANGIS-SUR-MARNE,77,84,A,2167,,0,1.0,Maison,72,4,S,500
796452,1,2020-03-20,Vente,233000,35,RUE,0180,DE LA MAIRIE,77660,CHANGIS-SUR-MARNE,77,84,A,2167,,0,1.0,Maison,72,4,VE,621
796453,1,2020-03-25,Vente,201700,10,RUE,0700,HUGON,77840,CROUY-SUR-OURCQ,77,148,AI,25,,0,1.0,Maison,114,4,S,500
796454,1,2020-03-25,Vente,201700,10,RUE,0700,HUGON,77840,CROUY-SUR-OURCQ,77,148,AI,25,,0,1.0,Maison,114,4,J,830
796455,1,2020-03-21,Vente,100000,16,RUE,0840,DE PREMOL,77580,GUERARD,77,219,D,2353,,0,1.0,Maison,110,5,AG,513
796456,1,2020-03-21,Vente,100000,16,RUE,0840,DE PREMOL,77580,GUERARD,77,219,D,2353,,0,1.0,Maison,110,5,S,250
796457,1,2020-02-27,Vente,101000,39,AV,0280,DES ETATS UNIS,77320,FERTE-GAUCHER (LA),77,182,D,1254,23.0,3,2.0,Appartement,72,3,,
796458,1,2020-11-03,Vente,180000,9,AV,0004,DES ACACIAS,77169,SAINT-SIMEON,77,436,C,67,,0,1.0,Maison,103,4,S,347
796459,1,2020-06-03,Vente,235000,1,CHE,0055,DES FORRIERES,77515,SAINT-AUGUSTIN,77,400,ZN,84,,0,1.0,Maison,78,3,AG,5740
796460,1,2020-06-03,Vente,235000,1,CHE,0055,DES FORRIERES,77515,SAINT-AUGUSTIN,77,400,ZN,84,,0,1.0,Maison,78,3,S,250
796461,1,2020-06-03,Vente,363000,12,COTE,0240,DE DAINVILLE,77580,VILLIERS-SUR-MORIN,77,521,AC,218,,0,1.0,Maison,142,6,J,765
796462,1,2020-06-03,Vente,363000,12,COTE,0240,DE DAINVILLE,77580,VILLIERS-SUR-MORIN,77,521,AC,218,,0,1.0,Maison,142,6,S,500
796463,1,2020-06-03,Vente,465000,2,IMP,0688,DES SAULES,77515,FAREMOUTIERS,77,176,ZA,133,,0,4.0,Local industriel. commercial ou assimilé,350,0,S,1924
796464,1,2020-06-03,Vente,465000,2,IMP,0688,DES SAULES,77515,FAREMOUTIERS,77,176,ZA,133,,0,4.0,Local industriel. commercial ou assimilé,270,0,S,1924
796465,1,2020-06-03,Vente,465000,2,IMP,0688,DES SAULES,77515,FAREMOUTIERS,77,176,ZA,133,,0,4.0,Local industriel. commercial ou assimilé,130,0,S,1924
796466,1,2020-05-03,Vente,82000,6,RUE,0300,DE LA GARE,77120,COULOMMIERS,77,131,AR,198,3.0,1,2.0,Appartement,32,1,,
796467,1,2020-05-03,Vente,82000,6,RUE,0300,DE LA GARE,77120,COULOMMIERS,77,131,AR,198,59.0,1,3.0,Dépendance,0,0,,
796468,1,2020-03-26,Vente,160000,24,RUE,0520,DE MEAUX,77860,QUINCY-VOISINS,77,382,AK,945,,0,1.0,Maison,60,3,S,50
796469,1,2020-03-26,Vente,172000,10,RUE,0840,VOLTAIRE,77510,REBAIS,77,385,AE,494,,0,1.0,Maison,100,3,S,138
796470,1,2020-05-03,Vente,88000,5,CHE,0040,DES CANES,77840,COULOMBS-EN-VALOIS,77,129,C,594,,0,1.0,Maison,57,3,S,569
796471,1,2020-11-03,Vente,212000,84,RUE,0240,DE MEAUX,77515,SAINT-AUGUSTIN,77,400,ZP,189,,0,1.0,Maison,109,3,S,357
796472,1,2020-03-19,Vente,150000,6,PL,0010,ABEL LEBLANC,77120,COULOMMIERS,77,131,AT,3,18.0,1,2.0,Appartement,46,2,,
796473,1,2020-03-19,Vente,150000,6,PL,0010,ABEL LEBLANC,77120,COULOMMIERS,77,131,AT,3,214.0,1,3.0,Dépendance,0,0,,
796474,1,2020-03-23,Vente,142500,9,RUE,0160,DU PONT,77139,MARCILLY,77,274,A,293,70.0,1,3.0,Dépendance,0,0,,
796475,1,2020-03-23,Vente,142500,9,RUE,0160,DU PONT,77139,MARCILLY,77,274,A,293,15.0,1,2.0,Appartement,58,3,,
796476,1,2020-03-23,Vente,142500,9,RUE,0160,DU PONT,77139,MARCILLY,77,274,A,293,82.0,1,3.0,Dépendance,0,0,,
796477,1,2020-03-13,Vente,77500,16,RUE,0140,DE SOISSONS,77145,MAY-EN-MULTIEN,77,283,C,1778,,0,1.0,Maison,130,3,S,93
796478,1,2020-12-03,Vente,216500,17,RUE,0080,DES BERGES,77515,POMMEUSE,77,371,G,1432,,0,1.0,Maison,75,3,S,384
796479,1,2020-03-16,Vente,218000,17,RUE,0440,DE DAMMARTIN,77580,GUERARD,77,219,D,932,,0,1.0,Maison,94,6,S,74
796480,1,2020-03-16,Vente,290000,34,BD,0480,LOUIS DURAND,77515,FAREMOUTIERS,77,176,A,1446,,0,1.0,Maison,110,4,S,467
796481,1,2020-03-17,Vente,298280,14,RUE,0060,DE L AERODROME,77515,POMMEUSE,77,371,B,1328,,0,1.0,Maison,115,7,S,774
796482,1,2020-03-13,Vente,190000,16,RUE,0240,DE MEAUX,77515,SAINT-AUGUSTIN,77,400,ZP,582,,0,1.0,Maison,80,3,S,484
796483,1,2020-03-17,Vente,154000,10,RUE,0040,NOTRE DAME,77640,SIGNY-SIGNETS,77,451,A,1086,,0,1.0,Maison,75,4,S,500
796484,1,2020-03-16,Vente,140000,6,RUE,0060,DE CHANGIS,77260,USSY-SUR-MARNE,77,478,E,516,,0,1.0,Maison,57,3,S,216
796485,1,2020-09-03,Vente,94000,12,RUE,0140,DE CHAMOUST,77260,SAINTE-AULDE,77,401,D,2091,,0,3.0,Dépendance,0,0,S,37
796486,1,2020-03-13,Vente,235000,2,RES,A001,DU VERGER,77515,FAREMOUTIERS,77,176,A,1321,,0,1.0,Maison,88,4,S,530
796487,1,2020-03-31,Vente,698000,53,RUE,0200,ROGER SIMON,77260,REUIL-EN-BRIE,77,388,C,654,,0,1.0,Maison,140,5,S,1000
796488,1,2020-03-31,Vente,698000,53,RUE,0200,ROGER SIMON,77260,REUIL-EN-BRIE,77,388,C,654,,0,1.0,Maison,50,3,BT,13786
796489,1,2020-03-31,Vente,698000,53,RUE,0200,ROGER SIMON,77260,REUIL-EN-BRIE,77,388,C,654,,0,1.0,Maison,140,5,AG,1000
796490,1,2020-03-31,Vente,698000,53,RUE,0200,ROGER SIMON,77260,REUIL-EN-BRIE,77,388,C,654,,0,1.0,Maison,140,5,BT,13786
796491,1,2020-03-31,Vente,698000,53,RUE,0200,ROGER SIMON,77260,REUIL-EN-BRIE,77,388,C,654,,0,1.0,Maison,50,3,AG,1000
796492,1,2020-03-31,Vente,698000,53,RUE,0200,ROGER SIMON,77260,REUIL-EN-BRIE,77,388,C,654,,0,1.0,Maison,50,3,S,1000
796493,1,2020-03-26,Vente,559000,16,RUE,1700,DES VIGNES,77450,ESBLY,77,171,B,934,,0,1.0,Maison,40,2,S,500
796494,1,2020-03-26,Vente,559000,16,RUE,1700,DES VIGNES,77450,ESBLY,77,171,B,934,,0,1.0,Maison,255,11,AG,4392
796495,1,2020-03-26,Vente,559000,16,RUE,1700,DES VIGNES,77450,ESBLY,77,171,B,934,,0,1.0,Maison,255,11,S,500
796496,1,2020-03-26,Vente,559000,16,RUE,1700,DES VIGNES,77450,ESBLY,77,171,B,934,,0,1.0,Maison,40,2,AG,4392
796497,1,2020-01-04,Vente,210000,18,RUE,0030,DES PRES DE LA FOIRE,77320,SAINT-BARTHELEMY,77,402,AB,187,,0,1.0,Maison,87,4,AG,937
796498,1,2020-01-04,Vente,210000,18,RUE,0030,DES PRES DE LA FOIRE,77320,SAINT-BARTHELEMY,77,402,AB,187,,0,1.0,Maison,87,4,S,250
796499,1,2020-03-31,Vente,400000,37,RUE,0020,CARON,77610,MARLES-EN-BRIE,77,277,ZA,851,,0,1.0,Maison,177,6,,
796500,1,2020-02-04,Vente,245000,5,SEN,0040,DU BERGER,77260,SAMMERON,77,440,A,1206,,0,1.0,Maison,100,6,S,104
796501,1,2020-03-04,Vente,525000,20,RUE,0685,ROBERT MARTIN,77515,FAREMOUTIERS,77,176,ZA,114,,0,4.0,Local industriel. commercial ou assimilé,1070,0,S,1840
796502,1,2020-03-24,Vente,375000,69,RUE,0350,PAUL NICLAUSSE,77515,SAINT-AUGUSTIN,77,400,ZE,456,,0,1.0,Maison,205,6,AG,5004
796503,1,2020-03-24,Vente,375000,69,RUE,0350,PAUL NICLAUSSE,77515,SAINT-AUGUSTIN,77,400,ZE,456,,0,1.0,Maison,205,6,S,500
796504,1,2020-03-21,Vente,195000,105,AV,0580,DE REBAIS,77260,LA FERTE SOUS JOUARRE,77,183,AX,265,,0,1.0,Maison,78,3,S,79
796505,1,2020-10-04,Vente,935000,2,RUE,0027,DES BORDES,77515,SAINT-AUGUSTIN,77,400,ZT,93,,0,1.0,Maison,424,9,AG,10450
796506,1,2020-10-04,Vente,935000,2,RUE,0027,DES BORDES,77515,SAINT-AUGUSTIN,77,400,ZT,93,,0,1.0,Maison,424,9,S,500
796507,1,2020-03-27,Vente,172000,48,RUE,0840,DE PARIS,77515,POMMEUSE,77,371,B,1468,,0,1.0,Maison,32,2,AG,940
796508,1,2020-03-27,Vente,172000,48,RUE,0840,DE PARIS,77515,POMMEUSE,77,371,B,1468,,0,1.0,Maison,32,2,S,250
796509,1,2020-03-26,Vente,118000,1,SEN,0453,DES JARDINS,77860,QUINCY-VOISINS,77,382,AK,1140,29.0,1,2.0,Appartement,32,1,,
796510,1,2020-03-26,Vente,118000,1,SEN,0453,DES JARDINS,77860,QUINCY-VOISINS,77,382,AK,1140,59.0,1,3.0,Dépendance,0,0,,
796511,1,2020-11-03,Vente,2500,10,RUE,0160,DU TERRAIN,77139,PUISIEUX,77,380,D,475,,0,3.0,Dépendance,0,0,S,25
796512,1,2020-07-04,Vente,235000,9,SQ,0440,LEONARD DE VINCI,77610,FONTENAY-TRESIGNY,77,192,ZI,152,,0,1.0,Maison,84,5,S,493
796513,1,2020-05-03,Vente,258000,13,RUE,0030,DU BOIS DES BROSSES,77320,LESCHEROLLES,77,247,ZB,55,,0,1.0,Maison,120,3,S,500
796514,1,2020-05-03,Vente,258000,13,RUE,0030,DU BOIS DES BROSSES,77320,LESCHEROLLES,77,247,ZB,55,,0,1.0,Maison,120,3,AG,694
796515,1,2020-02-24,Vente,285000,9,RUE,0406,DU GENERAL DE GAULLE,77860,QUINCY-VOISINS,77,382,AL,201,,0,1.0,Maison,97,5,S,403
796516,1,2020-03-26,Vente,620000,23,RUE,0160,DU FBG ST NICOLAS,77510,REBAIS,77,385,AC,550,,0,2.0,Appartement,80,3,S,937
796517,1,2020-03-26,Vente,620000,23,RUE,0160,DU FBG ST NICOLAS,77510,REBAIS,77,385,AC,550,,0,2.0,Appartement,33,2,S,937
796518,1,2020-03-26,Vente,620000,23,RUE,0160,DU FBG ST NICOLAS,77510,REBAIS,77,385,AC,550,,0,2.0,Appartement,80,3,S,937
796519,1,2020-03-26,Vente,620000,23,RUE,0160,DU FBG ST NICOLAS,77510,REBAIS,77,385,AC,550,,0,2.0,Appartement,24,2,S,937
796520,1,2020-03-26,Vente,620000,23,RUE,0160,DU FBG ST NICOLAS,77510,REBAIS,77,385,AC,550,,0,3.0,Dépendance,0,0,S,937
